2301191,Eleme,Eleme,Eleme,6.06766,0.8964,P,PPL,GH,,8,404,,,0,,22,Africa/Accra,06/12/2019
2301192,Elavanyo,Elavanyo,"Alavanyo,Elavanyo",5.78241,0.56797,P,PPL,GH,,1,310,,,0,,4,Africa/Accra,21/06/2023
2301193,Ekworo-Aboma,Ekworo-Aboma,,6.86667,0.03333,H,STM,GH,,0,,,,0,,75,Africa/Accra,06/01/1994
2301194,Ekwamkrom,Ekwamkrom,,5.50908,-0.69184,P,PPL,GH,,4,208,,,0,,41,Africa/Accra,06/12/2019
2301195,Ekutsi,Ekutsi,"Ekotsi,Ekutsi",5.29374,-0.91189,P,PPL,GH,,4,219,,,0,,22,Africa/Accra,06/12/2019
2301196,Ekuso,Ekuso,Ekuso,5.92393,-2.39568,S,CMP,GH,,9,111,,,0,,115,Africa/Accra,06/12/2019
2301197,Ekumpuanu,Ekumpuanu,"Akropon,Ekumpoano,Ekumpuanu",5.20799,-0.89469,P,PPL,GH,,4,219,,,0,,6,Africa/Accra,06/12/2019
2301198,Ekumdipe,Ekumdipe,"Akumdipe,Ekumdi,Ekumdipe",8.4719,-0.22058,P,PPL,GH,,6,806,,,0,,128,Africa/Accra,06/12/2019
2301199,Ekum,Ekum,Ekum,6.35,0.08333,T,HLL,GH,,5,510,,,0,,142,Africa/Accra,06/12/2019
2301200,Ekukro,Ekukro,Ekukro,5.62324,-2.80281,P,PPL,GH,,18,112,,,0,,71,Africa/Accra,21/06/2023
2301201,Ekuaso,Ekuaso,,5.2749,-1.07595,H,STM,GH,,0,,,,0,,28,Africa/Accra,05/06/2011
2301202,Ekuasi,Ekuasi,"Akoasi,Ekoase,Ekoasi,Ekuase,Ekuasi",4.92953,-1.72529,P,PPL,GH,,9,105,,,0,,8,Africa/Accra,06/12/2019
2301203,Eku,Eku,,7.63333,-2.21667,H,STM,GH,,0,,,,0,,184,Africa/Accra,06/01/1994
2301204,Ekroful,Ekroful,"Akrofro,Ekroful,Nyanfueku Ekroful",5.26061,-1.1943,P,PPL,GH,,4,203,,,0,,68,Africa/Accra,06/12/2019
2301205,Akurobi,Akurobi,"Akrobi,Akurobi,Ekrobi",7.74355,-2.12971,P,PPL,GH,,13,714,,,0,,242,Africa/Accra,08/12/2019
2301206,Ekrawfo,Ekrawfo,"Ekrawfo,Ekurofo",5.33567,-0.91246,P,PPL,GH,,4,219,,,0,,36,Africa/Accra,06/12/2019
2301207,Ekrafu,Ekrafu,Ekrafu,5.84713,-1.69797,P,PPL,GH,,4,216,,,0,,141,Africa/Accra,06/12/2019
2301208,Ekpopawnu,Ekpopawnu,,6.35203,0.21676,P,PPL,GH,,8,422,,,0,,86,Africa/Accra,06/12/2019
2301209,Ekple,Ekple,,7.06667,0.3,H,STM,GH,,0,,,,0,,176,Africa/Accra,06/01/1994
2301210,Ekowansero,Ekowansero,Ekowansero,5.10142,-2.31673,P,PPL,GH,,9,102,,,0,,39,Africa/Accra,06/12/2019
2301211,Ekawso,Ekawso,"Ekawso,Ekoso,Ekuwso",6.31502,-0.68721,P,PPL,GH,,5,517,,,0,,174,Africa/Accra,06/12/2019
2301212,Ekawso,Ekawso,,5.9,-0.73333,P,PPL,GH,,5,503,,,0,,195,Africa/Accra,06/12/2019
2301213,Ekaonidamfo,Ekaonidamfo,,5.28333,-1.23333,P,PPL,GH,,4,203,,,0,,91,Africa/Accra,06/12/2019
2301214,Eka Lagoon,Eka Lagoon,"Aka Lagoon,Eka Lagoon",5.98333,0.63333,H,LK,GH,,0,,,,0,,5,Africa/Accra,18/01/2012
2301215,Ejwinasi,Ejwinasi,"Edwenase,Ejwinasa,Ejwinasi",6.38333,-1.48333,P,PPL,GH,,2,607,,,0,,232,Africa/Accra,05/12/2019
2301216,Adwiratia,Adwiratia,"Adwiratia,Edwuratia,Ejuratia",6.83852,-1.55364,P,PPL,GH,,2,619,,,0,,333,Africa/Accra,05/12/2019
2301217,Ejura,Ejura,Ejura,7.38558,-1.35617,P,PPL,GH,,2,626,,,70807,,224,Africa/Accra,06/12/2019
2301218,Ejumon,Ejumon,"Adwumam,Ejuman,Ejumon",6.38205,-1.81047,P,PPL,GH,,2,602,,,0,,180,Africa/Accra,05/12/2019
2301219,Ejuman,Ejuman,,5.7006,-1.09891,P,PPL,GH,,4,212,,,0,,163,Africa/Accra,06/12/2019
2301220,Ejuanema,Ejuanema,,6.57788,-0.76189,T,MT,GH,,5,519,,,0,,767,Africa/Accra,06/12/2019
2301221,Ejisu,Ejisu,"Edweso,Ejisu",6.72065,-1.47596,P,PPL,GH,,2,611,,,0,,282,Africa/Accra,06/12/2019
2301223,Ejisimanku Hill,Ejisimanku Hill,"Ejisimanku Hill,Mamkwadi Hill,Mankwadi Hill",5.32756,-0.67686,T,HLL,GH,,4,206,,,0,,182,Africa/Accra,06/12/2019
2301224,Ejinasi,Ejinasi,"Ajenasi,Edwinase,Ejinasi",5.234,-1.45018,P,PPL,GH,,9,107,,,0,,103,Africa/Accra,06/12/2019
2301225,Ejife,Ejife,,5.18333,-1.18333,P,PPL,GH,,4,204,,,0,,40,Africa/Accra,06/12/2019
2301226,Ejian,Ejian,,6.9,-1.01667,P,PPL,GH,,2,629,,,0,,207,Africa/Accra,05/12/2019
2301227,Ejesema,Ejesema,,6.83333,-1.11667,T,HLL,GH,,2,624,,,0,,438,Africa/Accra,05/12/2019
2301228,Nwenem,Nwenem,"Dwenem,Ejenem,Nwenem",7.68618,-2.78288,P,PPL,GH,,13,711,,,0,,301,Africa/Accra,08/07/2020
2301229,Ejeman,Ejeman,,6.48333,-1.36667,P,PPL,GH,,2,612,,,0,,359,Africa/Accra,06/12/2019
2301230,Ejeinu,Ejeinu,,5.08136,-2.9763,P,PPL,GH,,9,101,,,0,,11,Africa/Accra,06/12/2019
2301231,Eja Point,Eja Point,"Aga Point,Eja Point",5.18333,-1.08333,T,PT,GH,,0,,,,0,,-9999,Africa/Accra,18/01/2012
2301232,Ejan,Ejan,,6.92508,-0.93043,H,STM,GH,,0,,,,0,,111,Africa/Accra,05/06/2011
2301233,Ebyam,Ebyam,"Ebyam,Egyam,Ejan",4.87282,-1.85572,P,PPL,GH,,9,104,,,0,,37,Africa/Accra,06/12/2019
2301234,Ejaku Kwa,Ejaku Kwa,"Egyaku Kwa,Ejaku Kwa",5.27182,-0.85613,P,PPL,GH,,4,219,,,0,,35,Africa/Accra,06/12/2019
2301235,Agyia,Agyia,"Agyia,Ejai,Ejan",4.93327,-1.82244,H,STM,GH,,9,,,,0,,18,Africa/Accra,10/01/2018
2301236,Ejafubi,Ejafubi,"Ejafabi,Ejafubi",5.95127,-2.62597,S,CMP,GH,,18,112,,,0,,226,Africa/Accra,11/07/2023
2301237,Ejaa,Ejaa,,5.18333,-1.1,P,PPL,GH,,0,,,,0,,-9999,Africa/Accra,06/01/1994
2301238,Eja,Eja,"Aga,Agya,Aja,Egya,Egyaa Number 1,Egyaa Number 2,Egyaa Number 3,Eja",5.18363,-1.10522,P,PPL,GH,,4,204,,,0,,10,Africa/Accra,06/12/2019
2301239,Eivla,Eivla,Eivla,5.025,-2.59232,H,STM,GH,,9,,,,0,,6,Africa/Accra,07/03/2020
2301240,Eisam,Eisam,"Eisam,Eyisam",5.28521,-0.94059,P,PPL,GH,,4,219,,,0,,23,Africa/Accra,06/12/2019
2301241,Eipe,Eipe,"Ayipey,Eipe",5.5602,-0.94658,P,PPL,GH,,4,212,,,0,,62,Africa/Accra,06/12/2019
2301242,Einado,Einado,,5.22922,-0.90341,P,PPL,GH,,4,219,,,0,,9,Africa/Accra,06/12/2019
2301243,Eikwe,Eikwe,"Eikwe,Eyukweh",4.96417,-2.47236,P,PPL,GH,,9,102,,,0,,4,Africa/Accra,06/12/2019
2301244,Eibokrom,Eibokrom,"Ebokrom,Eibokrom",5.5415,-2.5907,P,PPL,GH,,9,111,,,0,,43,Africa/Accra,21/06/2023
2301245,Ahwiaa,Ahwiaa,"Abwia,Ahwiaa,Ebwia,Ehwia,Ehwiaa",6.76051,-1.59402,P,PPL,GH,,2,620,,,0,,309,Africa/Accra,06/12/2019
2301246,Ehwia,Ehwia,"Akuya,Ehwia",5.70697,-1.34291,P,PPL,GH,,4,214,,,0,,141,Africa/Accra,06/12/2019
2301247,Ehuro,Ehuro,"Ehuro,Ehuru",5.86107,-2.76101,H,STM,GH,,9,,,,0,,85,Africa/Accra,07/11/2017
2301248,Ehlajimi,Ehlajimi,"Ehlajimi,Ehlatimi",5.57555,-2.73953,S,CMP,GH,,18,112,,,0,,73,Africa/Accra,11/07/2023
2301249,Ehima,Ehima,Ehima,6.26621,-1.78315,P,PPL,GH,,2,603,,,0,,193,Africa/Accra,05/12/2019
2301250,Ehiansheda,Ehiansheda,Ehiansheda,5.03894,-1.95172,P,PPL,GH,,9,108,,,0,,54,Africa/Accra,06/12/2019
2301251,Ehiaminchini,Ehiaminchini,"Ehiaminchini,Hiamankyene",6.96594,-1.56115,P,PPL,GH,,2,621,,,0,,283,Africa/Accra,06/12/2019
2301252,Ehiaminchini,Ehiaminchini,,6.6,-1.31667,P,PPL,GH,,2,611,,,0,,185,Africa/Accra,06/12/2019
2301253,Ehiaminchini,Ehiaminchini,,6.56667,-1.36667,S,FRM,GH,,2,612,,,0,,231,Africa/Accra,06/12/2019
2301254,Ehiahianda,Ehiahianda,Ehiahianda,4.92781,-1.90896,P,PPL,GH,,9,104,,,0,,28,Africa/Accra,06/12/2019
2301255,Ehie,Ehie,"Ehi,Ehie,Ehri",6.14795,0.99959,P,PPL,GH,,8,404,,,0,,28,Africa/Accra,06/12/2019
2301256,Egwanga Rock,Egwanga Rock,,4.86667,-2.28333,T,RK,GH,,0,,,,0,,-9999,Africa/Accra,06/01/1994
2301257,Eguafo,Eguafo,"Aguafo,Eguafo",5.16103,-1.41117,P,PPL,GH,,4,201,,,0,,61,Africa/Accra,06/12/2019
2301258,Ego,Ego,,5.8106,0.81394,H,STM,GH,,0,,,,0,,-1,Africa/Accra,05/06/2011
2301259,Efwhia,Efwhia,"Anhwea,Awhiaah,Efhwia,Efwhia",6.1962,-2.42805,P,PPL,GH,,18,114,,,0,,266,Africa/Accra,21/06/2023
2301260,Efutu,Efutu,"Afutu,Effutu,Efutu",5.20223,-1.32381,P,PPL,GH,,4,202,,,0,,71,Africa/Accra,06/12/2019
2301261,Efumkrom,Efumkrom,Efumkrom,5.71498,-1.81985,P,PPL,GH,,9,110,,,0,,119,Africa/Accra,06/12/2019
2301262,Efumkrom,Efumkrom,,5.21334,-1.43315,P,PPL,GH,,4,201,,,0,,74,Africa/Accra,06/12/2019
2301263,Efuma,Efuma,,8.18333,-1.68333,P,PPL,GH,,14,722,,,0,,139,Africa/Accra,08/12/2019
2301264,Efuanta,Efuanta,"Efuanta,Efuenta",5.28527,-2.00557,P,PPL,GH,,9,108,,,0,,66,Africa/Accra,06/12/2019
2301265,Asankran Efiena,Asankran Efiena,"Asankran Efiena,Efiena",5.89572,-2.48536,P,PPL,GH,,9,111,,,0,,195,Africa/Accra,06/12/2019
2301266,Efiefi,Efiefi,"Afiafi,Efiefi",6.10329,-0.15044,P,PPL,GH,,5,506,,,0,,136,Africa/Accra,06/12/2019
2301267,Efiduasi,Efiduasi,"Efiduasi,Efidwase",6.85075,-1.39782,P,PPL,GH,,2,623,,,0,,339,Africa/Accra,06/12/2019
2301268,Efiduasi,Efiduasi,"Afidwase,Effiduase,Efiduasi",6.09506,-0.26262,P,PPL,GH,,5,507,,,0,,169,Africa/Accra,06/12/2019
2301269,Efia Nkwanta,Efia Nkwanta,,4.91667,-1.73333,P,PPL,GH,,0,,,,0,,-9999,Africa/Accra,06/01/1994
2301270,Efiamuakrom,Efiamuakrom,Efiamuakrom,6.17941,-1.62679,P,PPL,GH,,2,605,,,0,,160,Africa/Accra,06/12/2019
2301271,Effia,Effia,"Effia,Efia",4.92443,-1.7642,P,PPL,GH,,9,105,,,0,,13,Africa/Accra,06/12/2019
2301272,Efesu,Efesu,"Efasu,Efesu",5.08333,-3.05,P,PPL,GH,,9,101,,,0,,12,Africa/Accra,06/12/2019
2301273,Efeko,Efeko,,6.34746,0.74248,P,PPL,GH,,8,405,,,0,,75,Africa/Accra,06/12/2019
2301274,Efa,Efa,Efa,5.67064,-2.1957,S,FRM,GH,,9,119,,,0,,74,Africa/Accra,06/12/2019
2301275,Edwinasi,Edwinasi,"Edwenase,Edwinasi",6.43635,-1.56093,P,PPL,GH,,2,607,,,0,,219,Africa/Accra,05/12/2019
2301276,Aduwomasi,Aduwomasi,"Adu Wamasi,Aduwomasi,Edu Wamasi,Edu Womasi",6.60121,-1.74997,P,PPL,GH,,2,613,,,0,,267,Africa/Accra,05/12/2019
2301277,Edumtu,Edumtu,"Dumtu,Edumtu",5.13649,-1.53979,P,PPL,GH,,4,201,,,0,,64,Africa/Accra,21/06/2023
2301278,Edumfa,Edumfa,,5.31076,-1.17663,P,PPL,GH,,4,203,,,0,,82,Africa/Accra,06/12/2019
2301279,Edumenu,Edumenu,,5.67738,-1.16447,P,PPL,GH,,4,212,,,0,,156,Africa/Accra,06/12/2019
2301280,Edumata,Edumata,"Edumafa,Edumata",5.20412,-0.9616,P,PPL,GH,,4,219,,,0,,8,Africa/Accra,06/12/2019
2301281,Edumasin,Edumasin,"Adumasa,Edumasin",6.36788,0.06468,P,PPL,GH,,5,510,,,0,,202,Africa/Accra,06/12/2019
2301282,Edumasi,Edumasi,"Edumasi,Odumase",5.13511,-1.90428,P,PPL,GH,,9,118,,,0,,72,Africa/Accra,06/12/2019
2301283,Edumasa,Edumasa,"Adumasa,Amanfru Town,Amanfrum,Edumasa,Mamfrum",6.56042,-1.30934,P,PPL,GH,,2,611,,,0,,209,Africa/Accra,06/12/2019
2301284,Adumasa,Adumasa,"Adumasa,Edumasa",6.50921,-1.58402,P,PPL,GH,,2,607,,,0,,192,Africa/Accra,05/12/2019
2301285,Edumasa,Edumasa,,5.69116,-0.82184,P,PPL,GH,,4,211,,,0,,123,Africa/Accra,06/12/2019
2301286,Edumasa,Edumasa,,5.63393,-1.17231,P,PPL,GH,,4,212,,,0,,132,Africa/Accra,06/12/2019
2301287,Edumasa,Edumasa,,5.60103,-0.97568,P,PPL,GH,,4,212,,,0,,98,Africa/Accra,06/12/2019
2301288,Aduman,Aduman,"Aduman,Eduman,Edumang",6.82582,-1.62777,P,PPL,GH,,2,619,,,0,,282,Africa/Accra,05/12/2019
2301289,Edum,Edum,,7.82045,-1.72688,H,STM,GH,,0,,,,0,,217,Africa/Accra,05/06/2011
2301290,Edum,Edum,"Edam,Edum",7.8,-1.71667,H,STM,GH,,0,,,,0,,205,Africa/Accra,18/01/2012
2301291,Akuapem,Akuapem,"Akuapem,Edum",6.76857,-1.89124,P,PPL,GH,,2,615,,,0,,199,Africa/Accra,05/12/2019
2301292,Edukroba,Edukroba,Edukroba,6.21363,-1.92881,P,PPL,GH,,2,602,,,0,,173,Africa/Accra,05/12/2019
2301293,Eluokrom,Eluokrom,"Aluakra,Aluakru,Eduikrom,Elluokrom,Eluokrom",6.51919,-2.94423,P,PPL,GH,,18,117,,,0,,164,Africa/Accra,21/06/2023
2301294,Adubiase,Adubiase,"Adubiase,Edubiaso",6.38516,-2.0059,P,PPL,GH,,2,602,,,0,,163,Africa/Accra,05/12/2019
2301295,Edubiase,Edubiase,"Adubiasi,Edubease,Edubiase,Edubiasi",6.32349,-1.55359,P,PPL,GH,,2,606,,,0,,230,Africa/Accra,05/12/2019
2301296,Edubiasi,Edubiasi,"Adubiase,Edibiasi,Edubease,Edubiasi",5.65519,-1.25847,P,PPL,GH,,4,213,,,0,,135,Africa/Accra,06/12/2019
2301297,Adubia,Adubia,"Adubia,Edubia",6.40187,-1.93555,P,PPL,GH,,2,602,,,0,,217,Africa/Accra,05/12/2019
2301298,Edubia,Edubia,"Adwobue,Edubia",5.96542,-1.07741,P,PPL,GH,,5,515,,,0,,121,Africa/Accra,06/12/2019
2301299,Odumase,Odumase,"Eduaniyede,Odumase,Odumasi",6.15735,-1.6553,P,PPL,GH,,2,605,,,0,,168,Africa/Accra,06/12/2019
2301300,Eduanim,Eduanim,,5.60788,-1.44995,H,STM,GH,,0,,,,0,,105,Africa/Accra,05/06/2011
2301301,Eduanim,Eduanim,,5.58295,-1.4158,P,PPL,GH,,4,213,,,0,,123,Africa/Accra,06/12/2019
2301302,Eduamuyao,Eduamuyao,,6.93333,-1.2,P,PPL,GH,,2,624,,,0,,239,Africa/Accra,05/12/2019
2301303,Eduam,Eduam,"Aduam,Eduam",6.40849,-1.53,P,PPL,GH,,2,607,,,0,,219,Africa/Accra,05/12/2019
2301304,Eduakwa,Eduakwa,"Eduakwa,Edukwa",5.3,-0.95,P,PPL,GH,,4,205,,,0,,42,Africa/Accra,06/12/2019
2301305,Eduafu,Eduafu,"Eduafo,Eduafu",5.29321,-1.05014,P,PPL,GH,,4,204,,,0,,37,Africa/Accra,06/12/2019
2301306,Adwaden,Adwaden,"Adwaden,Eduabin,Eduadin",6.55161,-1.59445,P,PPL,GH,,2,612,,,0,,203,Africa/Accra,06/12/2019
2301307,Eduadin,Eduadin,Eduadin,6.57385,-1.62177,T,HLL,GH,,2,613,,,0,,234,Africa/Accra,05/12/2019
2301308,Eduacheremu,Eduacheremu,,8.17058,-0.70594,P,PPL,GH,,14,720,,,0,,104,Africa/Accra,08/12/2019
2301309,Edu,Edu,"Adusuazo,Edu",5.08622,-2.8463,P,PPL,GH,,9,101,,,0,,77,Africa/Accra,06/12/2019
2301310,Edrowso,Edrowso,"Edrawso,Edrowso,Mendikrom",5.38876,-2.3729,P,PPL,GH,,9,119,,,0,,91,Africa/Accra,06/12/2019
2301311,Mont Edouka,Mont Edouka,Mont Edouka,7.8218,0.61917,T,MT,GH,,16,414,,,0,,785,Africa/Accra,21/06/2023
2301312,Edokrom,Edokrom,"Edokrom,Eduakrom",5.33333,-1.95,P,PPL,GH,,9,108,,,0,,109,Africa/Accra,06/12/2019
2301313,Edo,Edo,,6.79734,0.31986,H,STM,GH,,0,,,,0,,79,Africa/Accra,05/06/2011
2301314,Edijwan,Edijwan,"Adidwam,Adidwan,Edijwam,Edijwan",7.25187,-1.40217,P,PPL,GH,,2,622,,,0,,194,Africa/Accra,06/12/2019
2301315,Adibrim,Adibrim,"Adibrim,Adubrem,Edibrim",6.34911,-1.61226,P,PPL,GH,,2,603,,,0,,239,Africa/Accra,05/12/2019
2301316,Edianu,Edianu,Edianu,5.78836,-1.88937,P,PPL,GH,,9,110,,,0,,135,Africa/Accra,06/12/2019
2301317,Edang,Edang,,5.56581,-2.18076,L,LCTY,GH,,9,119,,,0,,76,Africa/Accra,06/12/2019
2301318,Eda,Eda,"Eda,Edaa",5.12658,-1.77886,P,PPL,GH,,9,118,,,0,,43,Africa/Accra,06/12/2019
2301319,Echwiechire,Echwiechire,"Echwiechire,Etweakyiri",5.56372,-0.87656,P,PPL,GH,,4,212,,,0,,71,Africa/Accra,06/12/2019
2301320,Echwi,Echwi,,5.5035,-0.91949,H,STM,GH,,0,,,,0,,51,Africa/Accra,05/06/2011
2301321,Echwa,Echwa,"Echwa,Itwa,Twa",5.26816,-0.90789,P,PPL,GH,,4,219,,,0,,19,Africa/Accra,06/12/2019
2301322,Echimanu,Echimanu,Echimanu,5.18067,-2.74057,S,FRM,GH,,9,101,,,0,,13,Africa/Accra,07/03/2020
2301323,Echifikwa,Echifikwa,,5.5,-0.61667,P,PPL,GH,,4,208,,,0,,50,Africa/Accra,06/12/2019
2301324,Acheiso,Acheiso,"Acheiso,Akyieso,Echieso,Ekyieso",6.8596,-1.82358,P,PPL,GH,,2,616,,,0,,232,Africa/Accra,05/12/2019
2301325,Ekyie,Ekyie,"Echie,Ekyie",6.82772,-1.854,H,STM,GH,,2,,,,0,,199,Africa/Accra,06/02/2018
2301326,Echiasi,Echiasi,"Echiasi,Kyease",5.0877,-1.50962,P,PPL,GH,,4,201,,,0,,23,Africa/Accra,06/12/2019
2301327,Echei,Echei,Echei,5.17956,-1.68238,P,PPL,GH,,9,107,,,0,,77,Africa/Accra,06/12/2019
2301328,Egbazo,Egbazo,"Ebwazo,Egbazo,Ehboaso",5.03072,-2.79063,P,PPL,GH,,9,101,,,0,,9,Africa/Accra,06/12/2019
2301329,Ebutumtumso,Ebutumtumso,"Besiasi,Ebutumtumso",6.22843,-1.64717,P,PPL,GH,,2,605,,,0,,278,Africa/Accra,06/12/2019
2301330,Ebutia,Ebutia,"Abutuwa,Ebutia",5.58907,-0.88287,P,PPL,GH,,4,211,,,0,,97,Africa/Accra,06/12/2019
2301331,Aburaso,Aburaso,"Aburaso,Eburaso",6.9321,-1.90367,P,PPL,GH,,2,616,,,0,,264,Africa/Accra,05/12/2019
2301332,Bunso,Bunso,"Bunso,Ebunuso",6.14286,-1.8333,P,PPL,GH,,2,603,,,0,,142,Africa/Accra,05/12/2019
2301333,Ebuni,Ebuni,,6.53333,0.15,H,STM,GH,,0,,,,0,,88,Africa/Accra,06/01/1994
2301334,Ebunaso,Ebunaso,Ebunaso,5.0816,-1.89728,P,PPL,GH,,9,118,,,0,,64,Africa/Accra,06/12/2019
2301335,Ebunaso,Ebunaso,,5.01667,-2.1,P,PPL,GH,,9,103,,,0,,67,Africa/Accra,06/12/2019
2301336,Ebuma,Ebuma,,5.63149,-0.91731,H,STM,GH,,0,,,,0,,77,Africa/Accra,05/06/2011
2301337,Ebu,Ebu,,5.54044,-1.43975,H,STM,GH,,0,,,,0,,93,Africa/Accra,05/06/2011
2301338,Ebu,Ebu,"Ebu,Old Ebu",5.21245,-1.23346,P,PPL,GH,,4,203,,,0,,69,Africa/Accra,06/12/2019
2301339,Ebu,Ebu,Ebu,5.59814,-2.41358,P,PPL,GH,,9,119,,,0,,92,Africa/Accra,06/12/2019
2301340,Ebron,Ebron,,5.76667,-0.31667,P,PPL,GH,,1,302,,,0,,119,Africa/Accra,21/06/2023
2301341,Eborabo,Eborabo,,5.09645,-2.89124,P,PPL,GH,,9,101,,,0,,1,Africa/Accra,06/12/2019
2301342,Eborabo,Eborabo,Eborabo,5.0849,-2.95806,P,PPL,GH,,9,101,,,0,,9,Africa/Accra,06/12/2019
2301343,Ebo Number Two,Ebo Number Two,"Ebo Number 2,Ebo Number Two",6.14492,-1.75164,P,PPL,GH,,2,603,,,0,,153,Africa/Accra,05/12/2019
2301344,Aboo,Aboo,"Aboo,Ebo Number 1,Ebo Number One",6.1595,-1.76354,P,PPL,GH,,2,603,,,0,,166,Africa/Accra,05/12/2019
2301345,Ebisua,Ebisua,,6.71667,-1.05,P,PPL,GH,,2,629,,,0,,262,Africa/Accra,05/12/2019
2301346,Ebi River Shelterbelt Forest Reserve,Ebi River Shelterbelt Forest Reserve,Ebi River Shelterbelt Forest Reserve,5.10247,-2.36987,L,RESF,GH,,9,,,,0,,62,Africa/Accra,04/09/2019
2301347,Ebiramkwa,Ebiramkwa,"Ebiramkwa,Ebiramkwaa",5.37766,-0.86996,P,PPL,GH,,4,206,,,0,,43,Africa/Accra,06/12/2019
2301348,Ebiramkrom,Ebiramkrom,,5.23,-0.89518,P,PPL,GH,,4,219,,,0,,22,Africa/Accra,06/12/2019
2301349,Ebiram,Ebiram,Ebiram,6.38547,-1.97132,P,PPL,GH,,2,602,,,0,,187,Africa/Accra,05/12/2019
2301350,Ebiram,Ebiram,,5.23333,-0.88333,P,PPL,GH,,4,219,,,0,,35,Africa/Accra,06/12/2019
2301351,Abira,Abira,"Abira,Ebira",6.9062,-1.73462,P,PPL,GH,,2,615,,,0,,260,Africa/Accra,05/12/2019
2301352,Ebira,Ebira,"Abira,Ebira",6.77211,-1.49428,P,PPL,GH,,2,620,,,0,,302,Africa/Accra,06/12/2019
2301353,Ebin,Ebin,"Ebin,Ebinikrom,Obin",5.66076,-2.33197,P,PPL,GH,,9,119,,,0,,92,Africa/Accra,06/12/2019
2301354,Ebi,Ebi,Ebi,5.00031,-2.3885,H,STM,GH,,9,,,,0,,13,Africa/Accra,04/09/2019
2301355,Ebi,Ebi,Ebi,5.05035,-2.39348,P,PPL,GH,,9,102,,,0,,15,Africa/Accra,06/12/2019
2301356,Ebetu,Ebetu,,6.86667,0.43333,T,HLL,GH,,8,422,,,0,,474,Africa/Accra,06/12/2019
2301357,Ebawtem,Ebawtem,Ebawtem,5.80867,-2.99264,S,CMP,GH,,18,112,,,0,,279,Africa/Accra,21/06/2023
2301358,Ebakajo,Ebakajo,Ebakajo,5.64335,-2.82815,S,FRM,GH,,18,112,,,0,,77,Africa/Accra,21/06/2023
2301359,Atwepo,Atwepo,"Atwepo,East Point",4.74038,-2.05504,T,PT,GH,,9,104,,,0,,3,Africa/Accra,06/12/2019
2301360,Eastern Region,Eastern Region,"Eastern,Eastern Province,Eastern Region,dongbu ju,동부 주",6.5,-0.5,A,ADM1,GH,,5,,,,2633154,,587,Africa/Accra,23/04/2015
2301361,Dzrokofe,Dzrokofe,,5.87178,0.98467,P,PPL,GH,,8,402,,,0,,6,Africa/Accra,06/12/2019
2301362,Dzolu,Dzolu,"Dzolu,Solo",7.27536,0.61919,P,PPL,GH,,16,413,,,0,,328,Africa/Accra,21/06/2023
2301363,Dzolokpuita,Dzolokpuita,"Dzolokpuita,Kpuita",6.78472,0.44162,P,PPL,GH,,8,422,,,0,,268,Africa/Accra,06/12/2019
2301364,Dzogbove,Dzogbove,"Dzogborve,Dzogbove,Jogbove",5.84849,0.69718,P,PPL,GH,,8,401,,,0,,1,Africa/Accra,06/12/2019
2301365,Dzogbetu,Dzogbetu,,6.13921,1.09667,P,PPL,GH,,8,403,,,0,,15,Africa/Accra,06/12/2019
2301366,Dzogbe,Dzogbe,"Dzogbe,Ziave Dzogbe",6.63596,0.44581,P,PPL,GH,,8,408,,,0,,171,Africa/Accra,06/12/2019
2301367,Dzodze,Dzodze,"Djoje,Dzodze",6.23669,0.99578,P,PPL,GH,,8,404,,,0,,55,Africa/Accra,06/12/2019
2301368,Dzita,Dzita,"Dzita,Jita",5.77954,0.7532,P,PPL,GH,,8,402,,,0,,5,Africa/Accra,06/12/2019
2301369,Dzigbe,Dzigbe,"Djigbe,Dzigbe,Jigbe,Okjirebo,Okyirefo,Okyirefó,Sovie Dzigbe",6.94815,0.28454,P,PPL,GH,,8,410,,,0,,119,Africa/Accra,06/12/2019
2301370,Dzigbe,Dzigbe,"Dzigbe,Jigbe",6.79982,0.25132,P,PPL,GH,,8,424,,,0,,265,Africa/Accra,06/12/2019
2301371,Dzigakofe,Dzigakofe,"Dzigakofe,Zigakorpe",6.26667,0.95,P,PPL,GH,,8,404,,,0,,60,Africa/Accra,06/12/2019
2301372,Dzelukofe,Dzelukofe,"Coffee Jellah,Dzelu Kope,Dzelukofe,Dzelukorpe,Jelakofwe,Jella Koffi,Jellu-kofi,Jelu Kofwi",5.88764,0.98318,P,PPL,GH,,8,402,,,0,,47,Africa/Accra,08/11/2023
2301373,Dzefe,Dzefe,"Dzefe,Dzeve",6.65878,0.47169,P,PPL,GH,,8,408,,,0,,296,Africa/Accra,06/12/2019
2301374,Dzakpo,Dzakpo,"Dzakpo,Jakpo",6.47563,0.41874,P,PPL,GH,,8,421,,,0,,62,Africa/Accra,06/12/2019
2301375,Dzake,Dzake,"Dzake,Jakai,Peki Dzake",6.4986,0.19748,P,PPL,GH,,8,409,,,0,,233,Africa/Accra,06/12/2019
2301376,Dzagbedze,Dzagbedze,"Djaghedje,Djogbedje,Dzagbedze,Dzogbedze,Tsogbedje",7.07581,0.34793,P,PPL,GH,,8,411,,,0,,160,Africa/Accra,06/12/2019
2301377,Dzadekope,Dzadekope,"Dzadekofe,Dzadekope,Dzadekorpe",5.87828,0.72855,P,PPL,GH,,8,401,,,0,,0,Africa/Accra,06/12/2019
